file_read_count,file_write_count,file_delete_count,file_rename_count,file_encrypt_like_count,changed_files_count,random_extension_flag,entropy_diff_mean,file_size_diff_mean,label
4,8,0,0,0,12,0,-0.049274086361427674,561.4373500390725,benign
2,2,2,0,0,6,0,0.037440671856521085,41.35293992648092,benign
4,3,0,0,0,7,0,-0.19429997162263032,113.77278276253554,benign
5,2,0,0,0,7,0,0.06018195229799146,76.6937073769987,benign
2,5,0,1,0,8,0,0.2166874305544012,170.08505987386962,benign
1,5,0,0,0,6,0,0.12328911290577886,310.65991315828177,benign
2,5,0,0,0,7,0,0.0008229251992124403,449.71277130599026,benign
7,2,0,0,0,9,0,0.15729389282588682,14.567749838910188,benign
5,4,1,0,0,10,0,-0.34956246311809935,-189.34558346825594,benign
2,3,1,0,0,6,0,0.22730699623825065,-856.8038274874615,benign
3,3,0,0,0,6,0,-0.31477536079805346,136.11771416338678,benign
6,3,0,1,0,10,0,-0.16721000277620163,102.07610447255713,benign
4,4,1,1,0,10,0,-0.16878809557440347,610.4254596242964,benign
4,6,0,0,0,10,0,0.23824504982886635,110.94966548961435,benign
3,1,0,0,0,4,0,-0.3398445313285343,129.54205558757445,benign
5,2,0,1,1,8,0,0.24981299899972337,312.9718400535228,benign
4,6,1,2,1,13,0,0.30897672586923314,555.3195263076101,ransomware
1,2,0,0,0,3,0,0.1734877784942802,85.25821067380441,benign
1,2,0,0,0,3,0,-0.05928946223549482,261.3543082283086,benign
2,5,0,0,0,7,0,-0.05644966962279736,255.69511081924108,benign
3,4,0,4,0,11,1,-0.022620929977871067,383.4165008906806,ransomware
3,2,0,0,0,5,0,-0.1578873093047311,634.0498452579152,benign
2,3,0,0,0,5,0,0.14342831011622542,-190.1453431330421,benign
6,2,1,0,0,9,0,0.4157826147426861,162.62715361995424,benign
1,8,0,1,0,10,0,0.1722085168055295,-67.04294427976544,ransomware
3,4,0,2,1,9,0,0.14094275451136354,548.7065631414766,ransomware
5,4,0,0,0,9,0,-0.039058924758274084,228.61285839642298,benign
3,0,0,1,0,4,0,0.04367098844779813,226.36026791324682,benign
2,4,0,0,0,6,0,-0.22061975025645628,511.01187206813836,benign
3,8,2,0,1,13,0,0.04735381869197289,549.5660740140074,ransomware
0,2,0,1,0,3,0,0.0051637413198559416,-459.37056523963054,benign
6,3,0,0,0,9,0,-0.15746730417243665,-419.0720193194612,benign
6,12,2,0,1,20,0,0.30327756154964114,108.68561835629691,ransomware
2,8,2,1,1,13,0,0.14631376265333834,324.2349042037028,ransomware
2,11,1,1,0,15,0,0.14673913962992646,-251.3775454833854,ransomware
2,6,3,1,1,12,0,0.5033100719177864,-78.38030765970348,ransomware
2,4,1,1,1,8,0,0.4915995208448868,53.04645440793152,ransomware
0,2,0,0,0,2,0,-0.23460824226000396,-279.67976301645746,benign
2,9,1,2,1,14,0,0.13929739665254015,348.8704811759314,ransomware
6,6,1,2,0,15,0,0.20567059684971348,358.7123872729144,ransomware
2,2,0,0,0,4,0,-0.24635896492527168,-322.28355289216836,benign
4,4,0,1,0,9,0,0.04887289045651671,-22.25190600392625,benign
3,4,1,3,1,11,1,0.26679358515279283,244.76064873497748,ransomware
3,5,0,0,0,8,0,0.187939718630857,129.79372682516828,benign
0,3,0,1,1,4,0,-0.020376324640466292,394.8557457252313,ransomware
3,5,0,0,1,8,0,0.19142724855702759,197.21253657813784,benign
2,5,0,0,0,7,0,0.11197328328445427,275.59062375095493,benign
7,3,0,1,0,11,0,0.13807761049558598,-334.71929420460845,benign
2,3,0,0,1,5,0,0.4829678971596049,87.08687287235965,benign
0,3,0,0,0,3,0,0.2469039466690812,542.3681015738175,benign
3,3,0,0,1,6,0,-0.04575481638733339,99.82467915293704,benign
4,1,0,1,0,6,0,0.3813306525088811,-121.65780054847838,benign
1,1,0,0,0,2,0,0.35690770229342245,-134.31901468104283,benign
3,3,0,0,0,6,0,0.13057970674637298,94.91527084321498,benign
2,4,1,0,1,7,0,-0.12954101046585875,826.8603216247936,benign
1,7,0,2,1,10,0,0.04740327596015349,696.2274684743957,ransomware
3,4,0,0,0,7,0,0.219325590553649,-85.02264730068629,benign
3,5,1,0,0,9,0,0.19055475709161157,179.7932007994043,benign
2,0,0,1,0,3,0,-0.05217561974794605,365.19928033108715,benign
10,2,0,0,0,12,0,0.12698098074874056,385.9263164651467,benign
2,1,0,0,0,3,0,0.06447877568584147,75.64998309405873,benign
4,4,0,0,0,8,0,0.047187559456761646,122.2472445481318,benign
3,6,0,1,1,10,0,0.1372659226859926,325.7713784461381,ransomware
1,10,0,2,1,13,0,0.11204756498605754,322.768460537681,ransomware
2,6,1,0,1,9,0,-0.10219583534917023,326.83903339549386,ransomware
2,6,1,0,0,9,0,-0.12836144085686443,-101.40806930013312,benign
4,1,0,0,0,5,0,0.36263702054842434,-355.1720129759625,benign
5,3,0,1,0,9,0,-0.1507682090990301,951.742536263011,benign
7,1,0,1,0,9,0,0.13893391727006119,117.44775246059872,benign
3,1,0,0,1,4,0,-0.1037558968563763,645.2387767015689,ransomware
5,4,1,0,0,10,0,-0.30904225764174836,-171.020519633,benign
6,1,0,1,0,8,0,-0.0634137509236876,-404.8660764344532,benign
0,2,0,0,0,2,0,-0.04297717661541672,-148.97308255731068,benign
4,5,2,0,0,11,0,0.3949156049270484,323.4818584919501,ransomware
2,4,2,1,1,9,0,0.0024106694778454896,752.1889379434838,ransomware
4,5,0,1,0,10,0,-0.23295240088853497,690.6265999452729,benign
5,1,2,1,1,9,0,-0.01993257121715973,316.86251054428465,ransomware
5,8,0,0,0,13,0,-0.35495882765913045,201.65813801707594,benign
3,10,0,1,1,14,0,0.389611370084095,442.61628223865614,ransomware
2,13,1,1,0,17,0,-0.14084654697832194,193.0526855286613,ransomware
1,10,1,1,0,13,0,0.21415311814300642,91.80871609244876,ransomware
4,3,0,1,0,8,0,0.7596596272069186,510.85008828318155,benign
2,1,0,0,0,3,0,-0.008602262774620428,-637.3390675876985,benign
2,5,0,0,0,7,0,0.08355241999412916,264.09933459169395,benign
9,1,0,1,0,11,0,0.21488504409822998,-85.40084697139616,benign
2,4,0,1,0,7,0,0.3204094938209586,-410.31110595546244,ransomware
3,3,0,1,0,7,0,-0.19710578912290536,448.9957334278333,benign
4,3,1,1,0,9,0,0.04081336152529742,-107.704877095565,benign
3,12,0,2,1,17,0,0.42156453394354004,522.8248594879567,ransomware
5,3,1,1,0,10,0,0.06153265943513852,156.19200296031718,benign
4,3,0,0,0,7,0,0.1366824955783914,418.2798274786365,benign
4,3,0,1,1,8,0,-0.16126971539830687,396.52176024732887,benign
4,2,0,0,0,6,0,0.23608548022024906,131.88183153740908,benign
3,5,0,0,0,8,0,0.14464761316204636,282.6079197261207,benign
1,9,2,2,0,14,0,-0.055393498352734716,360.7207210119971,ransomware
6,3,0,2,0,11,0,-0.35054062727594515,-406.84626920463575,benign
5,11,2,1,1,19,0,-0.41861268145465863,136.57368781988646,ransomware
2,4,0,0,0,6,0,-0.06443169428919018,34.650682199894604,benign
4,2,0,0,0,6,0,0.09611524878536655,17.783927231826816,benign
4,3,0,0,0,7,0,0.14757859567812873,145.82367286192257,benign
2,4,0,0,0,6,0,-0.03460481154802795,367.14469203699974,benign
2,3,0,1,0,6,0,-0.35865104050755603,-354.005844967491,benign
1,4,0,0,0,5,0,0.007407560928210204,-69.64879322543644,benign
5,3,0,0,0,8,0,0.295712312124611,45.39085663194062,benign
3,3,0,0,0,6,0,-0.017680640682091894,-95.1752850359085,benign
3,6,0,0,0,9,0,0.36770366459368936,160.37249345667564,benign
2,1,0,0,0,3,0,-0.041214559994271045,155.1733426220859,benign
2,5,0,1,0,8,0,-0.13282203991662866,514.6856201563146,ransomware
4,4,2,1,1,11,0,0.36258739086831093,-194.13341267675332,ransomware
1,3,0,0,0,4,0,-0.106499274884849,807.6604565076155,benign
3,1,1,0,0,5,0,-0.25678602540603046,139.37925925292754,benign
3,8,0,3,1,14,1,0.5754143595937617,683.7456675333653,ransomware
4,4,0,1,0,9,0,0.10917829550515329,218.92190466061243,benign
4,7,0,0,1,11,0,0.48560495094190226,-291.8102728198976,ransomware
1,6,0,0,0,7,0,-0.22287618406957582,526.248498093913,benign
2,7,2,1,1,12,0,0.02026070628634355,847.0290661697313,ransomware
1,2,0,0,0,3,0,-0.09301303756782255,894.4826998891142,benign
5,4,0,1,1,10,0,-0.04861111447541949,510.32363956749765,ransomware
2,4,0,1,0,7,0,0.034274160239464876,36.412195952354026,benign
4,4,0,0,0,8,0,0.49766479203829245,-574.0447974116119,benign
3,5,0,0,0,8,0,0.1596735444766485,359.92289851060127,benign
3,5,2,0,0,10,0,-0.35012669061994856,533.5303364198921,benign
1,6,1,2,0,10,0,0.155700046358264,-6.123336685946356,ransomware
5,3,0,2,0,10,0,-0.0392049799432352,117.55961501003962,benign
2,3,1,1,1,7,0,-0.01196218392568138,242.3667450658381,ransomware
1,3,0,0,0,4,0,0.3082961766337112,131.85224244053262,benign
1,9,2,5,0,17,1,-0.0006648738254641795,594.80235693952,ransomware
5,2,2,1,0,10,0,0.3011187635905465,524.3718894260965,benign
2,8,1,0,1,11,0,0.35889411953454853,827.93965534337,ransomware
3,5,0,3,0,11,1,0.3447591687889375,41.90414345067267,ransomware
4,4,1,1,0,10,0,-0.33889548647941264,-84.54990483768017,benign
7,12,1,1,1,21,0,0.40284790480406907,162.75671207736465,ransomware
3,6,0,2,0,11,0,-0.07088676762875784,519.7971387922846,ransomware
2,5,1,1,0,9,0,-0.1555879459184537,724.608490378958,benign
3,3,0,0,0,6,0,-0.058785423498285874,42.77433172925717,benign
3,1,0,0,0,4,0,0.09363377449463475,32.3487020700813,benign
3,5,3,0,1,11,0,0.19276934046786054,414.18432709397905,ransomware
3,6,1,1,0,11,0,0.1837388788548693,-9.580722122765565,benign
4,1,1,0,0,6,0,0.326408121275592,-294.83335533008415,benign
4,2,0,0,1,6,0,0.35395863372688985,292.32806991920376,benign
4,4,0,0,0,8,0,0.3731266381464316,374.8912082770309,benign
3,3,1,3,1,10,1,0.5159778409836238,259.56997167159716,ransomware
3,4,1,3,1,11,1,-0.13982786735640457,188.5092190752494,ransomware
1,0,0,0,0,1,0,-0.05084537331570179,317.79714252170737,benign
4,2,0,1,0,7,0,0.2896928765765702,-622.4833659668423,benign
6,4,0,0,0,10,0,0.2831738263447736,-152.07503591345758,benign
0,2,0,0,0,2,0,-0.10785593925438393,283.38581899955426,benign
3,2,0,0,0,5,0,0.22314469730799588,-255.65097386273249,benign
5,3,0,1,0,9,0,0.32802056917840894,72.18467557175595,benign
4,1,2,0,0,7,0,0.007696220531686242,555.3016146778946,benign
3,4,0,0,1,7,0,-0.1934737093307356,-83.70900647234555,benign
2,3,0,3,1,8,1,0.058047469656963224,-135.32649385118458,ransomware
4,4,0,0,0,8,0,-0.3109714928020206,-291.1594069469918,benign
7,8,2,0,1,17,0,0.3457448899358907,333.7326291540953,ransomware
3,5,0,2,0,10,0,0.2936151383695085,448.8005847341902,benign
1,2,1,0,0,4,0,0.27467876474438047,-377.7737381585283,benign
5,7,0,2,1,14,0,0.34185113683129253,153.95648836960575,ransomware
5,3,0,1,0,9,0,-0.2760945053957057,-82.88301174354248,benign
4,3,0,0,0,7,0,0.019042817960617797,244.03472729897072,benign
2,2,0,0,0,4,0,0.47222458295995257,110.53537101614769,benign
4,1,0,0,0,5,0,0.13474968354870287,-586.7217734278939,benign
4,6,2,2,1,14,0,0.1254764435672586,567.6641401191208,ransomware
5,1,0,0,0,6,0,0.22246499173206902,52.31890312891606,benign
2,1,1,1,0,5,0,-0.2797406283765371,-87.28722228940444,benign
2,8,1,0,0,11,0,0.062224795738692454,-239.91911968965883,benign
4,4,1,1,0,10,0,-0.029334284692649197,-339.6323405647584,benign
3,8,1,1,0,13,0,0.32189206572950657,296.78713761519595,ransomware
5,8,0,3,1,16,1,0.1661898686507492,895.0374919899339,ransomware
2,2,1,0,0,5,0,-0.04861283898424883,604.7933248847002,benign
2,3,0,1,0,6,0,0.4210412271799562,336.94454441459055,benign
2,1,1,1,0,5,0,0.3788512263702856,93.3784263523619,benign
7,5,0,0,0,12,0,-0.015295896190675756,-69.14941466330944,benign
8,9,0,2,1,19,0,0.3231596395133753,508.51205555526076,ransomware
6,1,0,0,0,7,0,-0.18866265817199782,249.17754189671822,benign
3,2,0,1,0,6,0,-0.2642970378357775,-212.16822882196104,benign
6,6,2,0,0,14,0,-0.11757190417358224,65.89037385589276,ransomware
2,2,0,0,0,4,0,0.061632392422987625,-239.06416964547105,benign
4,2,0,1,0,7,0,-0.04761917460460696,-412.38390387784386,benign
4,5,0,0,0,9,0,0.17508065359617475,377.53301385326097,benign
5,8,2,0,1,15,0,-0.21455883578374857,176.41858142374832,ransomware
3,6,0,1,0,10,0,-0.22108909341998623,4.981063678223705,ransomware
3,4,0,1,0,8,0,-0.12359462390287837,422.80975687605337,benign
2,2,0,2,0,6,0,-0.1216967765528268,-46.16149105187722,benign
3,4,0,1,1,8,0,0.17201989998848394,672.2024553736532,ransomware
8,2,0,1,0,11,0,-0.053644578048196875,-414.4197679377217,benign
2,6,0,0,0,8,0,-0.31172506142646367,-293.4155797179467,benign
2,4,0,2,1,8,0,0.37841361558766196,39.787964706032795,ransomware
3,9,1,0,0,13,0,0.651562875314315,381.7115913778978,ransomware
4,2,0,1,0,7,0,0.5455813724723996,130.2321501502505,benign
2,3,0,1,0,6,0,-0.1145256377778909,145.22215371483213,benign
4,2,0,0,0,6,0,-0.14975867347894484,362.1977090103486,benign
5,2,0,0,0,7,0,-0.02853409152315133,5.069251986230761,benign
4,11,0,2,1,17,0,0.2776090678897776,163.16602113999033,ransomware
4,2,0,0,0,6,0,0.16263383394746567,262.47125845559015,benign
3,13,2,0,0,18,0,0.5505014285315282,-17.02125910219752,ransomware
3,5,0,1,0,9,0,0.222021330142205,-36.73457381419175,benign
5,5,0,0,0,10,0,0.2354171704153462,58.391239536164456,benign
3,5,0,1,0,9,0,0.08233500486679007,-80.36872030057745,benign
3,9,0,1,1,13,0,-0.12105428185772982,757.008207485183,ransomware
2,4,2,0,0,8,0,-0.21558049863143133,45.14167745561797,benign
2,0,0,0,0,2,0,0.12425218998463679,-502.44338485565225,benign
1,1,0,0,0,2,0,-0.14321230394328904,-468.90177151402804,benign
1,2,0,1,0,4,0,-0.148127206498781,-318.35480639722124,benign
5,2,1,0,0,8,0,0.14237916922402663,-133.89146934359425,benign
1,0,0,0,0,1,0,-0.09961859284114744,-578.4967173754495,benign
3,1,0,1,0,5,0,-0.0033866382987673468,575.5168170497221,benign
5,3,0,0,0,8,0,0.10721800429996219,-20.030748934161906,benign
1,1,0,1,0,3,0,-0.4121592206559965,-768.6113603899116,benign
2,1,0,1,0,4,0,-0.310175070824524,111.73503855765594,benign
7,4,1,0,0,12,0,-0.13626629714590444,684.359898686065,benign
0,5,0,0,1,5,0,0.04094687905680128,634.5462580833464,benign
4,2,0,1,0,7,0,-0.023044606675614986,360.2543781603899,benign
2,3,1,1,0,7,0,0.3756699748794594,367.2529652486646,ransomware
3,4,0,2,0,9,0,0.03043208773238186,497.2411451408832,benign
6,3,0,0,0,9,0,0.02199471693632626,552.5979486853627,benign
4,5,0,0,0,9,0,0.33063088793390927,-156.39393349585305,benign
2,9,0,1,1,12,0,0.43847679987387256,250.1299330156802,ransomware
4,4,0,1,0,9,0,-0.049858109992112605,-40.0162838773461,benign
3,4,1,0,0,8,0,-0.18831719888560305,-230.93109688923835,benign
3,4,0,0,0,7,0,0.147469406918476,-440.4286027342581,benign
4,1,0,1,0,6,0,0.04749505861582842,52.23591633964834,benign
5,4,1,1,1,11,0,-0.3270593578327586,741.2649387450342,ransomware
4,11,0,1,1,16,0,-0.19766411689873342,456.3127319787201,ransomware
4,3,1,1,0,9,0,0.23483808849286752,232.25364741051763,benign
7,6,1,0,0,14,0,0.043237408573855204,-184.74828081173797,ransomware
6,4,1,3,1,14,1,0.2990737817353293,294.64734290721486,ransomware
2,7,0,1,0,10,0,0.15636360229557225,-139.55910667432317,benign
2,3,0,0,0,5,0,-0.24207172627777038,-456.9265897199341,benign
3,3,1,1,0,8,0,-0.12585913356398665,317.5261925178808,benign
4,5,0,0,0,9,0,-0.0969676798823501,290.21435530459746,benign
2,3,0,0,0,5,0,0.3929508229407285,-146.29414497199127,benign
4,3,0,0,0,7,0,0.1307177632291739,-574.6504071787734,benign
6,6,1,0,1,13,0,0.1799433154140535,-168.2510936804053,ransomware
7,7,1,5,0,20,1,0.0642047198332788,514.4992256391363,ransomware
5,4,0,1,0,10,0,0.06043863761095203,-280.40319418383746,benign
4,1,0,0,0,5,0,-0.14922541966612352,-20.666496575288768,benign
3,8,2,3,1,16,1,0.553842348705065,743.9644652320769,ransomware
0,8,0,6,1,14,1,0.19162841173816103,346.318827358005,ransomware
2,4,1,4,1,11,1,0.3540277169845137,573.9873304996459,ransomware
3,1,0,1,0,5,0,0.15616903305261912,306.24281462100754,benign
1,2,0,1,0,4,0,-0.3449490900729511,716.8260175714386,benign
5,5,1,2,0,13,0,0.2870024878763942,25.5708798459969,benign
1,8,2,3,1,14,1,0.320957701718382,183.31342939642224,ransomware
2,1,0,0,0,3,0,0.11047013769403867,75.63278174482195,benign
7,9,1,0,0,17,0,0.10573455112155476,624.7961459872497,ransomware
1,4,0,0,0,5,0,-0.12178972634892435,272.9278258980768,benign
5,5,2,2,0,14,0,-0.18184046262852915,441.52557275289155,ransomware
2,2,0,0,0,4,0,-0.19010078402163244,-124.94616339902973,benign
6,2,0,1,0,9,0,0.37429897527851175,535.0098258454805,benign
2,6,0,1,0,9,0,0.36456720955370847,394.90837488445425,benign
3,4,0,1,0,8,0,0.021079534463311202,-341.5446450843483,benign
1,2,1,0,1,4,0,-0.12296733923646232,-313.59301545480366,benign
1,0,0,0,0,1,0,-0.12789256894624979,-102.01355357800637,benign
1,3,0,0,0,4,0,0.2714763384505863,342.15031781287826,benign
3,3,0,0,0,6,0,-0.22010584430977756,257.97426733015595,benign
3,9,0,1,1,13,0,0.07684009811245865,157.68853585642833,ransomware
2,4,1,0,0,7,0,0.20820689065314207,-7.060522614205638,benign
1,9,0,0,0,10,0,0.017880980964627896,115.93916227152793,benign
1,4,0,1,0,6,0,0.3070345566329284,246.49718008904426,ransomware
3,3,0,1,0,7,0,-0.16043456940177855,-243.25845634280137,benign
1,7,2,1,1,11,0,0.15891502893747095,276.8841593993674,ransomware
6,2,0,0,0,8,0,0.3720960178463721,130.36426815147829,benign
3,7,0,0,0,10,0,-0.00042822706242506836,449.0545138484508,benign
1,3,0,0,0,4,0,0.07399681152685154,223.04613508265544,benign
1,2,0,0,0,3,0,-0.1480204861793305,170.72423469489996,benign
7,3,1,0,0,11,0,-0.18773457126114662,-84.01577737104509,benign
5,4,0,0,0,9,0,-0.22940856284684394,-223.09782860970398,benign
0,3,1,2,0,6,0,0.0801763368781987,205.7772182053797,benign
4,4,0,0,0,8,0,-0.025822271273741267,-38.03293462034435,benign
2,1,0,1,0,4,0,0.08326623128096622,-117.93177855127507,benign
2,3,0,0,0,5,0,0.06720876906496717,-155.65124111545404,benign
2,6,0,0,0,8,0,0.2803694648258943,323.7439116366212,benign
2,1,0,1,0,4,0,0.6525501877898517,175.5164742651185,benign
4,5,1,0,0,10,0,0.055238146250153754,319.0716961814604,benign
4,0,0,0,0,4,0,0.24993772889364732,-201.23255582181355,benign
2,5,0,0,0,7,0,0.10449029137651591,327.13906963185786,benign
3,1,0,1,0,5,0,-0.44052708770234705,-275.0937903579584,benign
4,3,0,1,0,8,0,0.27249561990968846,240.48407624666575,benign
3,4,1,1,1,9,0,-0.12395932112208324,384.63069434662293,benign
3,4,0,1,0,8,0,0.1672417515300345,264.31577303963115,benign
4,2,0,1,0,7,0,0.09240398498203921,758.9303546082647,benign
6,3,0,0,0,9,0,-0.00022336281700803887,-74.41407409501045,benign
5,3,0,2,0,10,0,-0.15423356648766048,107.94337336197299,benign
3,2,1,2,0,8,0,-0.06192808372790541,63.41229469166714,benign
2,8,0,0,0,10,0,0.12823326637781599,-132.91062188371478,benign
3,14,0,2,0,19,0,-0.31032617081885044,639.2672601653729,ransomware
3,6,0,1,0,10,0,0.6875803181677982,39.34386288252347,ransomware
1,6,0,1,0,8,0,-0.04683099552454066,317.8635765091318,benign
1,3,0,1,0,5,0,0.5608225699210414,-549.7292782174184,benign
4,3,0,1,0,8,0,-0.001242750351015929,-511.9616736743483,benign
1,8,1,0,0,10,0,-0.0025243973442791723,125.82522380613608,ransomware
1,3,0,0,0,4,0,0.3052424143193495,407.40137218312304,benign
3,11,3,1,1,18,0,-0.059077003933077576,55.30863935335418,ransomware
3,2,0,0,0,5,0,0.1426530627167026,210.99944561378837,benign
3,4,0,0,0,7,0,0.5316010204503037,60.28213216520501,benign
1,2,0,0,0,3,0,-0.07643375252046353,-342.5149147204983,benign
2,2,0,2,1,6,0,0.24199065511264495,134.10641490658233,benign
2,5,0,0,0,7,0,-0.3670475851905409,1011.6229099390564,benign
2,2,0,1,0,5,0,-0.21400301225655843,-261.72806510353774,benign
1,5,0,0,0,6,0,0.060536478961818324,1057.2509993654376,benign
6,9,1,2,1,18,0,0.19206054424404406,408.9932055025361,ransomware
3,2,0,0,0,5,0,0.09972340750655234,128.6885824999235,benign
0,3,0,0,0,3,0,-0.06592901056941833,-135.9417553568631,benign
4,3,0,0,0,7,0,-0.2812734235761084,-88.37420292497006,benign
2,2,0,0,0,4,0,0.050005498426723013,-7.166705022587685,benign
2,2,0,0,0,4,0,0.07669049893906453,85.06864796070694,benign
3,4,0,0,0,7,0,-0.38879628054263127,283.1359627388315,benign
4,7,0,0,0,11,0,-0.10612835324479497,111.93216996146688,benign
6,4,0,0,0,10,0,0.3139374091535081,-109.68816989921774,benign
0,7,0,0,0,7,0,0.6822344550207686,-47.636059999121784,benign
5,2,0,0,0,7,0,0.1739470503393995,183.80347163663424,benign
5,10,0,0,0,15,0,-0.23989813948496028,461.21265427708977,ransomware
1,4,0,0,0,5,0,-0.29497539299581255,-147.17619405195583,benign
0,1,0,1,0,2,0,-0.2986475621617371,-181.6451048524286,benign
4,4,1,0,0,9,0,-0.01466012838290539,-127.88064764585937,benign
2,4,1,0,1,7,0,0.4487618020765096,-315.35228335131694,ransomware
5,3,0,0,0,8,0,-0.08316860874956088,567.1847113417768,benign
2,1,0,0,0,3,0,-0.09522081861838141,247.6704746833759,benign
5,6,1,0,0,12,0,0.26720422699773105,141.55468612409638,benign
2,3,0,1,0,6,0,-0.21928115321412464,432.1806713494522,benign
3,5,0,3,0,11,1,0.13600349507200363,274.94323410070876,ransomware
4,1,0,0,0,5,0,-0.07296272647465947,-622.9052859346976,benign
3,10,0,0,1,13,0,0.12462280339761317,212.2959231656675,ransomware
1,3,1,1,0,6,0,-0.25192524950495787,198.14189171813044,benign
3,4,0,0,0,7,0,0.07260029736918322,299.95572973801666,benign
3,6,0,0,1,9,0,-0.039512908826361465,274.8441583353413,ransomware
1,0,0,0,0,1,0,-0.3101742990914408,-246.19121481349737,benign
2,0,0,0,0,2,0,0.31646173699211005,-132.29314029441636,benign
2,1,0,1,0,4,0,-0.054712930222905694,161.71430564704286,benign
5,4,0,1,0,10,0,0.18818290451141179,64.48797591523726,benign
4,2,0,0,0,6,0,-0.114744982122246,63.55687327358644,benign
3,7,0,1,1,11,0,-0.2330141318892913,-290.2052339665861,ransomware
2,6,0,2,0,10,0,-0.05306432597498768,132.45228794839053,ransomware
6,5,0,0,0,11,0,-0.03146956726333369,-254.12670720785667,benign
4,6,1,0,0,11,0,-0.22320318326001443,-387.3809659714096,benign
3,1,0,0,0,4,0,0.1812740997098259,302.3712339056237,benign
2,4,0,1,0,7,0,-0.014891124771916557,-192.6347715796822,benign
3,1,0,0,0,4,0,-0.15504919149657362,116.11015726251641,benign
6,3,0,0,0,9,0,0.2760737246944836,-58.347849750080854,benign
1,5,0,1,0,7,0,-0.011982985879022134,263.1282556559719,benign
0,3,0,0,0,3,0,-0.09368529042399328,52.320632451784626,benign
2,1,0,1,0,4,0,0.6396516789897679,681.8056803021235,benign
2,2,0,1,0,5,0,0.22671801131947997,130.1702025176673,benign
3,9,1,2,1,15,0,0.12945045846693679,580.9091838026029,ransomware
3,3,0,0,0,6,0,-0.19897453903536422,35.62256176537031,benign
2,1,0,2,0,5,0,-0.6867529899105311,114.53497677341714,benign
2,4,1,1,1,8,0,-0.06927557502717471,-111.56948868606008,benign
5,4,0,2,0,11,0,0.10458801057915212,47.66769483168001,benign
0,4,0,0,0,4,0,0.05138731176766388,274.21864517476865,benign
3,1,0,0,0,4,0,0.2024475046194417,47.62598966992215,benign
0,8,0,2,1,10,0,0.2591453081533664,379.132235305034,ransomware
1,2,0,0,0,3,0,-0.16669191574694306,182.78361524006448,benign
3,3,0,1,0,7,0,0.009083004523797088,287.19861923348174,benign
1,5,1,0,0,7,0,-0.09843453135605663,-95.57457163689418,benign
2,3,0,3,1,8,1,-0.3337801748643446,224.4357933358225,ransomware
4,4,0,2,1,10,0,0.09202187935644782,138.44083424301135,ransomware
4,7,0,2,1,13,0,0.3279723293783471,289.93686459129503,ransomware
3,4,1,0,0,8,0,0.2051792666626496,-213.1853368019789,benign
3,4,1,4,1,12,1,-0.06018766378408433,41.41127245629997,ransomware
2,1,0,0,0,3,0,-0.47698584691576934,139.37706714121109,benign
5,2,1,0,0,8,0,-0.02922418273925081,-213.50836245544323,benign
3,8,0,3,1,14,1,0.7268515008853966,203.88231502205718,ransomware
2,8,0,5,1,15,1,0.2775388610342457,159.51541697698798,ransomware
5,4,1,0,0,10,0,-0.06725591626185648,-132.65420068696642,benign
3,1,0,1,0,5,0,-0.21482597709377713,698.4874183906363,benign
3,2,0,0,0,5,0,-0.13646321934333303,419.7517994234649,benign
1,1,0,0,0,2,0,-0.11102263110675474,-336.9833448336779,benign
3,7,0,0,0,10,0,-0.20119899099799077,163.44598562213002,benign
2,4,2,1,0,9,0,0.08482675088043669,-105.75786050926291,ransomware
3,4,0,0,0,7,0,0.22680094232891443,100.57382485188124,benign
2,7,0,4,0,13,1,0.3664120764305596,115.9309941115398,ransomware
2,9,2,2,1,15,0,0.24108000710234206,488.666616635463,ransomware
3,3,0,0,0,6,0,0.6132473946375646,-284.466128209155,benign
2,9,1,0,1,12,0,0.4412758366812631,59.18838153808156,ransomware
0,4,0,0,0,4,0,-0.43574783942358003,-400.87170710370606,benign
0,0,0,0,0,0,0,-0.09873645449709922,-244.61050473320788,benign
4,3,2,0,0,9,0,0.02637986264954414,509.92138587575346,benign
0,3,0,1,0,4,0,0.08156392575098935,-148.34599645122063,benign
3,3,1,5,0,12,1,-0.05366730759590024,32.93019945961193,ransomware
1,7,0,3,1,11,1,0.2015843062746039,200.98427005826153,ransomware
4,3,0,0,0,7,0,0.10292328225942216,-173.4843562245906,benign
0,5,1,3,0,9,1,0.12272673442327574,-403.3524984932834,ransomware
2,2,0,0,0,4,0,0.2905709956971992,28.72317527737374,benign
2,10,3,2,1,17,0,0.24604787709060594,159.4167763259801,ransomware
2,3,1,0,0,6,0,-0.33071191464355687,705.3426732026003,benign
3,3,0,0,0,6,0,0.08900454860188782,72.74551609270549,benign
6,2,0,0,0,8,0,0.08445861943122646,667.471468885072,benign
0,7,0,0,0,7,0,-0.3218990009679331,377.0502725333324,benign
4,4,0,1,0,9,0,0.33982549839271325,409.7744984443834,benign
4,7,0,1,1,12,0,0.062476584882319414,283.6499645535103,ransomware
3,3,0,1,0,7,0,-0.09202710187474773,-135.03346668346464,benign
5,11,2,2,1,20,0,0.15660015219113077,615.7239571136198,ransomware
2,6,0,0,0,8,0,0.25553159607712084,-361.2972268009011,benign
4,1,0,0,0,5,0,-0.16301273192513854,190.78647504517022,benign
7,4,0,1,0,12,0,0.0160089046671052,-219.916945310504,benign
